DataDate,UpdateTime,AcctIDByMXZ,SecurityID,WindCode,Symbol,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaRealTime,QuotaToTerminate,QuotaOnLastTrdDate,OrdQtyFromPublicSecLoan,OrdQtyFromPrivateSecLoan,OrdQtyFromPrivateSSQSecLoan,OrdQtyFromPrivateJPQSecLoan,OrdQtyFromOutsideSource
20210119,130941,8111_m_huat_9239,002168,002168.SZ,惠程科技,0,1,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002172,002172.SZ,澳洋健康,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002173,002173.SZ,创新医疗,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002175,002175.SZ,ST东网,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002176,002176.SZ,*ST江特,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002177,002177.SZ,御银股份,33700,1,0,0,0.0,0.0,0,0.0,0.0,0,0,33700
20210119,130941,8111_m_huat_9239,002178,002178.SZ,延华智能,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002187,002187.SZ,广百股份,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002188,002188.SZ,ST巴士,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002192,002192.SZ,*ST融捷,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002196,002196.SZ,方正电机,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002197,002197.SZ,证通电子,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002199,002199.SZ,东晶电子,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002200,002200.SZ,ST云投,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002201,002201.SZ,九鼎新材,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002205,002205.SZ,国统股份,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002207,002207.SZ,准油股份,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002209,002209.SZ,达意隆,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002210,002210.SZ,*ST飞马,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002211,002211.SZ,宏达新材,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002213,002213.SZ,大为股份,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
