未完成交易
时间,账户,委托号,代码,名称,委托价,委托量,成交价,成交量,撤单量,状态
09:30:31.698,mslh18hait6618,75,000516,国际医学,11.84,-4300,11.85117,-856,0,未成
10:01:30.926,mslh18hait6618,5455,600746,江苏索普,6.6,10200,6.6,7600,0,未成
10:01:55.863,mslh18hait6618,5461,002239,奥特佳,4.92,65200,0,0,0,已报
10:01:00.758,mslh18hait6618,5437,603306,华懋科技,22.59,3900,22.59,2300,0,未成
10:02:01.432,mslh18hait6618,5472,300604,长川科技,29.51,1700,0,0,0,已报



仓位
账户,代码,名称,股数,浮盈,均价
09:56:59,mslh18hait6618,SJNAT8a2b90afa76b437399ab2afb2302e361,5303,002349,精华制药,4.92,-300,4.92,-300,0,已成
09:56:59,mslh18hait6618,SJNAT56c1bc94543b4ab8b10c8bddff1836b4,5304,000811,冰轮环境,8.73,-21200,8.73,-21200,0,已成
09:57:00,mslh18hait6618,SJNAT1a1e631b074b449bb80dda4223de6cd1,5307,002664,长鹰信质,14.82,-1500,14.82,-400,1100,已撤
09:57:01,mslh18hait6618,SJNAT1014590f503c4e98b1f7c0d9b040dfd4,5310,603589,口子窖,63.19,-500,63.31,-500,0,已成
09:57:01,mslh18hait6618,SJNATae22b9ec23554a98b9e39147257df92a,5311,300775,三角防务,35.77,-1100,35.79546,-1100,0,已成
09:57:27,mslh18hait6618,SJNAT787df378a50947a386609494e6617f53,5315,603882,金域医学,116.85,-1100,116.94,-1100,0,已成
09:57:29,mslh18hait6618,SJNAT3225c02681a64b2ea2383505cf70404e,5317,300131,英唐智控,8.48,-6600,8.48,-6600,0,已成
09:57:30,mslh18hait6618,SJNAT5cf6b40a9053449c8b8399e473603555,5322,002738,中矿资源,28.34,4200,28.33,4200,0,已成
09:57:31,mslh18hait6618,SJNAT553b5723b6a3405aaa1d31a2799c19d7,5324,002364,中恒电气,8.41,-400,8.41,-400,0,已成
09:57:53,mslh18hait6618,SJNAT60af192f1c19434c946aa0d5adf222b8,5326,600038,中直股份,56.09,-1200,0,0,1200,已撤
09:57:56,mslh18hait6618,SJNAT1d6466bd901747a1be549bc29b08edd1,5329,000738,航发控制,21.88,-1300,21.88,-1300,0,已成
09:57:57,mslh18hait6618,SJNATe4893fbab1474b43bdd8f931132f196b,5332,002595,豪迈科技,26.66,700,26.64,700,0,已成
09:57:57,mslh18hait6618,SJNATe5fdd984cabc4a0182991f1e3d440253,5334,300685,艾德生物,68.33,-500,0,0,500,已撤
09:57:57,mslh18hait6618,SJNAT3a41341f5bc445de9072fc453aa67c5f,5336,300719,安达维尔,19.8,-700,0,0,700,已撤
09:57:58,mslh18hait6618,SJNATf6848b68e1114f318008b094919b7746,5339,603589,口子窖,63.28,-600,63.28,-600,0,已成
09:57:59,mslh18hait6618,SJNAT0f058685bd064aaf897179a71216b255,5340,603882,金域医学,117.16,-500,117.27,-500,0,已成
09:58:01,mslh18hait6618,SJNATe8ff22076e61414f8643f42688414bc8,5349,600038,中直股份,56,-1200,56.0325,-1200,0,已成
09:58:23,mslh18hait6618,SJNAT1d10cb42600c4a7ebc51f2f50be37aa8,5362,600764,中国海防,34.78,-1600,34.78,-1600,0,已成
09:58:27,mslh18hait6618,SJNAT0253d75b863b42db9a0b368db299f247,5364,000860,顺鑫农业,66.37,-1100,66.42091,-1100,0,已成
09:58:29,mslh18hait6618,SJNATb79a6ab281a54c54888833c367cf857e,5366,000860,顺鑫农业,66.37,-600,66.37,-600,0,已成
09:58:30,mslh18hait6618,SJNAT7a53bba1286c426a8c796327e6785c15,5368,601236,红塔证券,16.66,-6600,16.66,-6600,0,已成
09:58:31,mslh18hait6618,SJNATbb461f32b6234b819f86ba34f12ad581,5371,002707,众信旅游,5.17,-2900,0,0,2900,已撤
09:58:31,mslh18hait6618,SJNATa4a4009f246a428384dfcbf22265be54,5374,002705,新宝股份,40.31,1400,40.31,1400,0,已成
09:58:54,mslh18hait6618,SJNAT92a9035e383f4fb9bc9bb7d22650bad1,5378,600300,维维股份,4.41,33600,4.41,33600,0,已成
09:59:00,mslh18hait6618,SJNAT5b2d3d68b5fb4bb98cc70bd83285d6bb,5381,002733,雄韬股份,23.38,-2900,23.4,-2900,0,已成
09:59:25,mslh18hait6618,SJNATf82c6f3053b5496baf0b1920a8fc3bdd,5383,688012,中微公司,147.13,1700,147.13,1700,0,已成
09:59:27,mslh18hait6618,SJNAT0f0d62723cfc490395e0f93100fcc98d,5386,600300,维维股份,4.4,13700,4.4,13700,0,已成
09:59:27,mslh18hait6618,SJNATd63e0a96462a4285a87662d139f900cb,5387,000860,顺鑫农业,66.16,-1300,66.21,-1300,0,已成
09:59:27,mslh18hait6618,SJNATa3f3a68934f341b4a74257e24a37fb52,5388,002377,国创高新,3.82,200,0,0,200,已撤
09:59:28,mslh18hait6618,SJNATe17c8b74ca534971bdec72bafc4e01eb,5389,688368,晶丰明源,162.95,-200,0,0,200,已撤
09:59:30,mslh18hait6618,SJNATbed9a8a859874acda4ba5c7aa9b5bef9,5391,002180,纳思达,26.01,400,26.01,400,0,已成
09:59:54,mslh18hait6618,SJNAT0046e117eb404ca595df263aba17ad4d,5399,688012,中微公司,145.53,1400,145.53,1400,0,已成
10:00:00,mslh18hait6618,SJNAT158ab7aaab034516b6df5afcf0bf8c39,5400,000723,美锦能源,6.82,5400,6.82,5400,0,已成
10:00:27,mslh18hait6618,SJNATe4f0e1d4a9a04dbe8d0dc7b886a81e04,5403,603960,克来机电,46.43,4300,0,0,4300,已撤
10:00:28,mslh18hait6618,SJNAT30f95e9efb2245c9a724e711a49ffa65,5406,603806,福斯特,86.55,200,86.55,200,0,已成
10:00:28,mslh18hait6618,SJNATd6c292a1094444b7bb3f439741f9992e,5409,002453,华软科技,6.47,4100,6.47,4100,0,已成
10:00:28,mslh18hait6618,SJNAT11fb041289bd45adad0fc3b1d7ce5785,5412,002727,一心堂,32.47,4300,32.46511,4300,0,已成
10:00:29,mslh18hait6618,SJNAT3922c9af8d2f401abfff5468d34ecca0,5415,300489,中飞股份,33.42,500,33.42,500,0,已成
10:00:30,mslh18hait6618,SJNAT3e2b34158eec477191eecb317c4aa664,5417,603606,东方电缆,24.45,4700,24.4483,4700,0,已成
10:00:30,mslh18hait6618,SJNATac40f64082294edf992debb03100d412,5418,603115,海星股份,14.79,-700,14.79,-700,0,已成
10:00:31,mslh18hait6618,SJNAT0d1d0b53705c4ef3a1d8c1180b63fda4,5424,000600,建投能源,5.81,600,5.81,600,0,已成
10:00:53,mslh18hait6618,SJNAT0062086a75174e5e848dcada4ae9d13f,5427,603306,华懋科技,22.5,3900,0,0,3900,已撤
10:00:56,mslh18hait6618,SJNAT8cd13158a40d4fb680e0aeb2399c3e57,5430,603517,绝味食品,76.75,3000,76.69852,3000,0,已成
10:00:58,mslh18hait6618,SJNAT5094be0db5ed407a9139f7be198dd6a2,5432,000708,中信特钢,20.98,200,20.95,200,0,已成
10:00:59,mslh18hait6618,SJNATc5b9ade924bd4d1ba1f78e7331344dca,5433,603517,绝味食品,76.77,1200,76.76917,1200,0,已成
10:01:23,mslh18hait6618,SJNATf6d9469921a34c448b077ea579f8d106,5441,600038,中直股份,55.57,-2700,55.60667,-2700,0,已成
10:01:27,mslh18hait6618,SJNATf0278e6639ce4834a92e3536d9364121,5443,000600,建投能源,5.79,-600,5.79,-600,0,已成
10:01:27,mslh18hait6618,SJNAT6874dfc6d6de418986cf92b7a2e4ae5e,5446,000655,金岭矿业,7.9,-2300,7.9,-2300,0,已成
10:01:27,mslh18hait6618,SJNAT912f1d648a474f8a82e90507aa1abdc8,5449,601919,中远海控,10.88,26100,10.88,26100,0,已成
10:01:29,mslh18hait6618,SJNAT4c3a9cac4e8b48ca8ab7a1984bb11404,5452,000786,北新建材,36.24,2500,36.23,2500,0,已成
10:01:30,mslh18hait6618,SJNAT64b8c5e50a9342ccb99820d61a4b4467,5453,603816,顾家家居,68.39,-100,68.4,-100,0,已成
10:01:31,mslh18hait6618,SJNAT38baba01e5954408878b9c1eff328355,5458,300690,双一科技,68.6,-1100,68.6,-1100,0,已成
10:01:56,mslh18hait6618,SJNAT864d8586bda44b979517de7ca6899d26,5463,002967,广电计量,33.07,700,0,0,700,已撤
10:01:58,mslh18hait6618,SJNAT175e14440a47420f99ab24f1f5d1b7a4,5466,300604,长川科技,29.59,1700,29.57882,1700,0,已成



信息统计
账户,代码,名称,利润,笔数,股数,交易额,费用
mslh18hait6618,601919,undefined,-27031.84,1,93600,1994439,1582.83
mslh18hait6618,688005,undefined,-15779.83,1,7900,809784.4,640.26
mslh18hait6618,300568,undefined,-14496.31,undefined,30800,1985990,1582.34
mslh18hait6618,603733,undefined,-13971.76,undefined,25500,1299940,1033.48
mslh18hait6618,000786,undefined,-13014.58,undefined,18500,1320634,1050.53
mslh18hait6618,002026,undefined,-9325.63,undefined,43400,959872,763.62
mslh18hait6618,002738,undefined,-9048.68,undefined,20100,1129907,899.85
mslh18hait6618,001896,undefined,-7187.67,undefined,28000,521306,413.66
mslh18hait6618,600110,undefined,-6673.21,3,54800,930198,741.19
mslh18hait6618,300122,undefined,-6467.32,undefined,5800,1817306,1451.34
mslh18hait6618,300393,undefined,-6113.05,undefined,15900,406018.9,321.92
mslh18hait6618,300225,undefined,-5033.85,undefined,15700,437740,347.85
mslh18hait6618,300182,undefined,-4395.20,undefined,6500,52975,40.20
mslh18hait6618,000860,undefined,-3992.67,undefined,5900,787944,628.67
mslh18hait6618,000012,undefined,-3473.96,undefined,25100,380675,302.95
mslh18hait6618,300395,undefined,-3166.42,undefined,2100,244872,194.41
mslh18hait6618,600038,undefined,-3044.30,undefined,4200,471928.1,376.21
mslh18hait6618,002444,undefined,-2479.34,undefined,5600,301827,240.34
mslh18hait6618,600199,undefined,-2473.64,1,7100,253470,201.64
mslh18hait6618,002218,undefined,-1796.32,undefined,18900,195177,155.32
mslh18hait6618,601689,undefined,-1604.05,undefined,3200,260942,208.06
mslh18hait6618,601236,undefined,-1598.35,undefined,6600,221334,176.36
mslh18hait6618,000791,undefined,-1543.08,1,27000,242190,193.08
mslh18hait6618,002284,undefined,-1532.33,1,13400,172537,137.33
mslh18hait6618,600360,undefined,-1519.56,undefined,34700,588867,470.57
mslh18hait6618,603306,undefined,-1326.53,undefined,2300,102669,81.51
mslh18hait6618,002389,undefined,-1273.92,3,18000,1129145,903.13
mslh18hait6618,601908,undefined,-1271.65,1,33600,575092,459.67
mslh18hait6618,000723,undefined,-1137.52,undefined,5400,72576,57.52
mslh18hait6618,600707,undefined,-1128.65,undefined,76500,916074,732.66
mslh18hait6618,002250,undefined,-1109.15,1,2500,119564,95.14
mslh18hait6618,000626,undefined,-1011.64,undefined,8000,215080,171.64
mslh18hait6618,600197,undefined,-983.57,undefined,20200,1058273,846.55
mslh18hait6618,603198,undefined,-902.12,undefined,10200,687876,550.12
mslh18hait6618,600609,undefined,-890.11,1,6400,73152,58.11
mslh18hait6618,603330,undefined,-841.02,undefined,1600,95501,76.02
mslh18hait6618,002390,undefined,-724.35,undefined,4800,65856,52.35
mslh18hait6618,600312,undefined,-712.91,1,5400,81540,64.91
mslh18hait6618,000875,undefined,-662.74,1,6200,53816,42.74
mslh18hait6618,002453,undefined,-615.70,undefined,4100,52480,41.70
mslh18hait6618,002163,undefined,-602.48,1,3000,123416,98.48
mslh18hait6618,300149,undefined,-575.65,1,1100,32406,25.65
mslh18hait6618,300131,undefined,-485.67,undefined,6600,112332,89.67
mslh18hait6618,300215,undefined,-462.21,undefined,3000,45534,36.21
mslh18hait6618,600183,undefined,-377.04,undefined,1400,72755,58.04
mslh18hait6618,300775,undefined,-354.09,undefined,1100,79041,63.09
mslh18hait6618,300337,undefined,-349.37,1,7200,76896,61.37
mslh18hait6618,002413,undefined,-336.05,1,3700,50246,40.05
mslh18hait6618,002646,undefined,-318.78,1,15800,650846,520.78
mslh18hait6618,002174,undefined,-304.28,1,1400,36775,29.28
mslh18hait6618,300232,undefined,-286.31,1,1400,25550,20.31
mslh18hait6618,002733,undefined,-270.38,undefined,8400,389191,311.37
mslh18hait6618,002015,undefined,-228.60,1,3800,48374,38.60
mslh18hait6618,603557,undefined,-224.72,1,15400,280896,224.72
mslh18hait6618,002318,undefined,-209.02,1,2400,51384,41.02
mslh18hait6618,688020,undefined,-179.05,1,200,36410,29.05
mslh18hait6618,601633,undefined,-163.74,1,2500,154459.8,123.55
mslh18hait6618,300403,undefined,-160.58,undefined,1600,20816,16.58
mslh18hait6618,603115,undefined,-135.60,1,700,20825,16.60
mslh18hait6618,603658,undefined,-122.74,1,100,28490,22.74
mslh18hait6618,603225,undefined,-112.77,undefined,1400,36008,28.76
mslh18hait6618,603181,undefined,-108.46,1,200,8138,6.46
mslh18hait6618,002130,undefined,-102.20,1,1300,14053,11.20
mslh18hait6618,600966,undefined,-90.80,1,500,13550,10.80
mslh18hait6618,002833,undefined,-88.45,1,100,8120,6.46
mslh18hait6618,603906,undefined,-86.15,1,200,10238,8.15
mslh18hait6618,300772,undefined,-82.27,1,3000,102840,82.27
mslh18hait6618,000922,undefined,-79.63,undefined,7300,122030,97.63
mslh18hait6618,300377,undefined,-74.04,undefined,600,10086,8.04
mslh18hait6618,002364,undefined,-69.40,1,400,6792,5.40
mslh18hait6618,000488,undefined,-69.40,1,3500,43015,34.39
mslh18hait6618,601127,undefined,-66.67,1,2900,88338,70.67
mslh18hait6618,000516,undefined,-64.50,0,3444,81623.6,65.30
mslh18hait6618,600295,undefined,-43.51,1,5800,126846,101.51
mslh18hait6618,000708,undefined,-38.66,1,200,8348,6.66
mslh18hait6618,002549,undefined,-37.69,1,2800,49614,39.69
mslh18hait6618,002949,undefined,-35.92,1,100,3671,2.92
mslh18hait6618,002362,undefined,-26.67,1,800,38332,30.67
mslh18hait6618,002698,undefined,-21.77,1,100,2228,1.77
mslh18hait6618,000531,undefined,-21.35,1,600,11700,9.35
mslh18hait6618,600125,undefined,-19.56,1,500,5715,4.56
mslh18hait6618,300673,undefined,-18.54,1,100,5688,4.54
mslh18hait6618,000600,undefined,-17.56,1,600,6960,5.56
mslh18hait6618,300480,undefined,-16.40,1,400,10504,8.40
mslh18hait6618,600550,undefined,-14.05,1,500,5070,4.05
mslh18hait6618,300664,undefined,-12.19,1,100,1495,1.19
mslh18hait6618,300173,undefined,-10.90,1,1000,13620,10.90
mslh18hait6618,300552,undefined,-6.26,1,200,19075,15.26
mslh18hait6618,002270,undefined,-3.87,1,100,1089,0.87
mslh18hait6618,002911,undefined,-2.76,1,100,3448,2.76
mslh18hait6618,002472,undefined,0.89,1,100,1392,1.11
mslh18hait6618,300559,undefined,2.98,1,100,2521,2.02
mslh18hait6618,002029,undefined,3.49,1,300,3138,2.51
mslh18hait6618,002522,undefined,3.98,1,100,1271,1.02
mslh18hait6618,601969,undefined,4.13,undefined,400,4832,3.87
mslh18hait6618,000921,undefined,8.70,1,100,2867,2.30
mslh18hait6618,002349,undefined,9.64,1,300,2940,2.36
mslh18hait6618,300486,undefined,11.81,1,100,2728,2.19
mslh18hait6618,603332,undefined,16.09,1,100,3621,2.91
mslh18hait6618,300475,undefined,16.88,1,200,3884,3.12
mslh18hait6618,300119,undefined,17.99,1,100,3751,3.01
mslh18hait6618,603990,undefined,23.86,1,100,6401,5.14
mslh18hait6618,603959,undefined,24.34,1,200,4552,3.66
mslh18hait6618,603920,undefined,24.42,1,100,5711,4.58
mslh18hait6618,300301,undefined,26.66,1,1400,14150,11.34
mslh18hait6618,300057,undefined,29.35,1,700,7035,5.65
mslh18hait6618,300740,undefined,29.79,undefined,4100,141429,113.21
mslh18hait6618,600429,undefined,31.79,undefined,1000,10240,8.21
mslh18hait6618,603297,undefined,34.12,1,100,7328,5.88
mslh18hait6618,300678,undefined,34.55,1,100,4286,3.45
mslh18hait6618,000818,undefined,39.48,1,400,15620,12.52
mslh18hait6618,002096,undefined,40.40,1,7200,109424,87.60
mslh18hait6618,603666,undefined,44.23,0,100,17598.33,14.11
mslh18hait6618,002967,undefined,47.77,1,100,6503,5.23
mslh18hait6618,300159,undefined,53.82,1,20000,182600,146.18
mslh18hait6618,688011,undefined,56.92,1,300,30051,24.08
mslh18hait6618,603319,undefined,57.24,1,200,15910,12.76
mslh18hait6618,603816,undefined,68.08,1,100,13601,10.92
mslh18hait6618,300601,undefined,68.56,1,300,105453,84.44
mslh18hait6618,300690,undefined,80.67,undefined,4100,558826,447.32
mslh18hait6618,300613,undefined,98.59,1,100,24188,19.41
mslh18hait6618,600686,undefined,105.16,1,1900,34713,27.84
mslh18hait6618,002487,undefined,111.43,1,1000,19387,15.57
mslh18hait6618,300307,undefined,111.70,1,5800,60276,48.30
mslh18hait6618,300577,undefined,117.73,undefined,300,15260,12.27
mslh18hait6618,002664,undefined,122.55,0,400,11724,9.45
mslh18hait6618,300132,undefined,134.62,undefined,700,25383,20.38
mslh18hait6618,688196,undefined,143.13,1,200,25988,20.87
mslh18hait6618,603960,undefined,148.85,2,600,56318,45.15
mslh18hait6618,688368,undefined,185.92,1,200,64958,52.09
mslh18hait6618,300696,undefined,190.11,1,500,50971,40.89
mslh18hait6618,000887,undefined,200.69,1,500,11500,9.30
mslh18hait6618,002043,undefined,214.04,1,700,12306,9.96
mslh18hait6618,603693,undefined,228.68,2,2300,58972,47.32
mslh18hait6618,300715,undefined,229.18,1,200,15878,12.82
mslh18hait6618,600737,undefined,244.47,1,4500,87975,70.54
mslh18hait6618,000550,undefined,254.84,3,2100,86256,69.17
mslh18hait6618,000738,undefined,268.40,undefined,3300,144264,115.60
mslh18hait6618,300755,undefined,281.57,1,1100,60324,48.42
mslh18hait6618,000655,undefined,305.34,1,2300,36005.69,28.97
mslh18hait6618,300406,undefined,365.08,1,1100,50898,40.92
mslh18hait6618,600641,undefined,372.73,undefined,5300,211242,169.26
mslh18hait6618,002414,undefined,425.55,1,700,59013,47.45
mslh18hait6618,600525,undefined,469.71,undefined,4300,57534,46.29
mslh18hait6618,000869,undefined,477.39,2,1200,107908,86.61
mslh18hait6618,603008,undefined,531.23,1,1700,58106,46.77
mslh18hait6618,002891,undefined,538.84,undefined,1600,168522,135.15
mslh18hait6618,603298,undefined,587.54,undefined,1600,70172,56.46
mslh18hait6618,600827,undefined,591.65,undefined,5100,152490,122.35
mslh18hait6618,002461,undefined,608.02,1,9600,199488,159.97
mslh18hait6618,688021,undefined,613.68,undefined,1200,147444,118.32
mslh18hait6618,688002,undefined,667.12,undefined,300,65195.64,52.52
mslh18hait6618,300604,undefined,675.90,undefined,1700,101325.3,81.44
mslh18hait6618,603589,undefined,681.93,undefined,4500,568119,455.06
mslh18hait6618,600733,undefined,715.00,undefined,65800,1115258,893.01
mslh18hait6618,601011,undefined,720.04,2,38800,321838,257.96
mslh18hait6618,600348,undefined,743.25,1,18000,202866,162.75
mslh18hait6618,603665,undefined,755.46,1,4300,291325,233.55
mslh18hait6618,603218,undefined,793.70,undefined,4500,285987,229.30
mslh18hait6618,600508,undefined,863.36,2,11800,237630,190.63
mslh18hait6618,603179,undefined,866.20,1,1100,69170,55.80
mslh18hait6618,300518,undefined,900.15,undefined,1200,86704,69.85
mslh18hait6618,300699,undefined,948.07,1,900,154252,123.94
mslh18hait6618,300424,undefined,964.73,undefined,5800,213376,171.27
mslh18hait6618,603156,undefined,964.75,1,1700,91478.46,73.70
mslh18hait6618,002919,undefined,1097.95,1,700,54692.27,44.32
mslh18hait6618,002548,undefined,1110.94,1,5800,94335,76.06
mslh18hait6618,000733,undefined,1151.83,0,1300,145673,117.17
mslh18hait6618,601001,undefined,1203.99,4,108500,1341068,1073.99
mslh18hait6618,002182,undefined,1257.25,3,14500,372466,298.75
mslh18hait6618,603655,undefined,1272.09,undefined,6000,267709,214.91
mslh18hait6618,600382,undefined,1643.52,1,71240,813244.7,651.74
mslh18hait6618,300623,undefined,1650.58,3,2900,253114,203.42
mslh18hait6618,603678,undefined,1707.23,3,2000,251021,201.77
mslh18hait6618,600764,undefined,1914.50,undefined,2900,199333,160.50
mslh18hait6618,600207,undefined,1925.53,1,7000,96836,78.47
mslh18hait6618,002531,undefined,1951.88,1,16800,288792,232.13
mslh18hait6618,603345,undefined,2342.08,undefined,2400,900472,721.91
mslh18hait6618,002459,undefined,2345.28,undefined,2500,229310,184.71
mslh18hait6618,300299,undefined,2389.56,undefined,19200,260183,209.45
mslh18hait6618,002959,undefined,2476.61,undefined,600,127632,103.40
mslh18hait6618,002756,undefined,2481.29,undefined,12600,1158770,928.72
mslh18hait6618,603606,undefined,2673.43,undefined,4700,232675,187.57
mslh18hait6618,603069,undefined,2908.89,undefined,17700,792907,636.10
mslh18hait6618,600300,undefined,3348.78,undefined,150800,1343726,1077.19
mslh18hait6618,000596,undefined,3760.28,2,1800,946808,759.71
mslh18hait6618,600185,undefined,4031.27,undefined,27200,398208,320.74
mslh18hait6618,603131,undefined,4043.14,undefined,6400,359613,289.86
mslh18hait6618,603517,undefined,4383.74,undefined,8900,1340607,1075.21
mslh18hait6618,002617,undefined,4467.13,undefined,54600,897820,720.85
mslh18hait6618,000591,undefined,4604.70,1,19400,234879,190.30
mslh18hait6618,000811,undefined,5005.47,1,21200,364852,294.53
mslh18hait6618,603882,undefined,6516.55,undefined,2100,481253,388.45
mslh18hait6618,600893,undefined,7230.43,undefined,13400,1349892,1084.07
mslh18hait6618,600903,undefined,7457.66,1,14200,385570,312.34
mslh18hait6618,000768,undefined,8913.93,6,31400,2049749,1645.08
mslh18hait6618,300083,undefined,9932.28,2,29600,659363,532.72
mslh18hait6618,600006,undefined,10096.72,1,41100,729936,589.29
mslh18hait6618,601015,undefined,10268.24,undefined,101200,909097,732.78
mslh18hait6618,600760,undefined,10968.23,undefined,10600,1551880,1247.61
mslh18hait6618,600859,undefined,11293.45,undefined,63300,4150369,3327.61
mslh18hait6618,600864,undefined,13564.44,undefined,67000,1079193,870.57
mslh18hait6618,002245,undefined,16152.46,undefined,55000,1296178,1045.54
mslh18hait6618,002149,undefined,17102.45,2,16800,585962,477.56
mslh18hait6618,600316,undefined,17313.36,undefined,24400,2305788,1854.21
mslh18hait6618,600460,undefined,26800.54,7,59400,2759985,2222.50
mslh18hait6618,600559,undefined,37186.99,2,70800,3706196,2985.04
总利润：,112454.06437509984



