DataDate,SecurityID,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToLock,QtyToBorrowFromPublicSecPool
20201027,300011,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300013,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300018,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300019,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300020,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300021,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300022,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300023,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300025,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300026,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300027,1000,1,0.0,12200.0,0.0,0.0,1000.0
20201027,300029,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300030,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300035,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300037,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300040,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300043,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300044,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300046,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300047,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300048,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300049,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300050,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300051,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300052,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300056,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300057,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300061,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300062,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300063,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300064,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300065,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300066,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300067,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300069,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300071,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300072,1000,1,0.0,3300.0,1000.0,0.0,0.0
20201027,300073,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300076,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300077,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300080,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300083,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300084,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300086,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300087,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300089,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300091,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300092,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300093,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300094,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300095,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300096,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300099,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300100,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300101,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300102,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300103,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300105,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300106,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300107,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300108,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300109,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300110,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300111,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300112,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300116,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300117,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300118,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300119,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300120,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300123,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300125,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300126,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300127,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300128,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300129,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300131,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300132,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300135,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300139,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300140,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300141,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300143,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300145,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300147,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300152,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300153,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300154,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300155,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300157,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300158,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300159,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300160,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300162,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300163,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300164,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300165,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300167,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300169,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300171,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300172,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300173,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300174,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300175,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300176,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300177,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300178,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300179,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300181,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300185,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300187,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300189,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300197,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300198,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300199,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300200,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300201,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300202,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300204,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300205,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300208,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300210,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300211,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300217,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300218,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300220,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300221,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300222,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300224,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300225,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300227,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300228,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300230,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300234,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300235,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300237,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300238,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300239,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300242,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300243,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300247,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300248,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300249,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300251,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300252,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300254,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300260,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300261,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300262,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300264,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300265,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300266,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300267,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300268,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300269,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300270,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300272,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300274,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300275,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300276,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300277,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300278,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300279,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300280,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300282,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300283,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300286,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300287,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300288,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300289,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300293,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300295,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300297,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300298,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300299,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300300,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300301,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300302,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300304,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300307,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300309,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300310,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300311,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300312,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300313,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300317,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300318,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300321,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300325,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300329,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300330,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300332,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300333,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300334,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300335,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300336,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300337,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300338,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300340,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300341,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300342,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300343,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300344,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300346,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300350,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300351,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300354,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300355,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300356,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300358,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300363,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300365,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300366,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300367,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300368,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300370,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300374,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300375,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300376,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300377,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300380,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300382,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300385,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300386,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300387,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300389,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300392,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300393,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300395,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300398,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300399,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300402,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300404,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300405,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300407,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300410,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300411,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300412,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300414,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300415,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300417,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300419,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300421,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300424,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300425,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300429,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300430,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300431,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300432,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300434,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300435,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300437,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300439,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300442,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300443,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300444,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300446,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300447,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300449,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300452,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300453,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300459,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300461,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300464,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300466,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300468,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300469,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300471,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300473,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300475,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300477,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300478,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300479,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300484,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300485,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300487,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300488,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300489,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300490,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300491,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300492,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300495,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300499,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300501,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300505,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300506,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300507,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300508,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300509,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300510,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300511,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300514,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300516,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300517,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300518,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300519,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300520,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300521,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300525,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300526,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300527,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300528,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300530,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300534,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300535,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300536,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300537,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300538,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300539,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300540,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300541,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300542,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300543,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300546,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300547,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300549,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300551,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300553,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300554,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300555,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300556,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300557,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300560,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300561,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300562,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300563,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300565,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300566,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300568,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300569,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300572,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300573,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300576,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300577,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300581,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300582,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300584,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300585,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300586,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300587,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300588,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300589,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300591,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300592,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300593,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300597,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300598,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300600,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300603,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300605,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300606,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300610,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300611,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300612,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300617,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300619,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300620,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300621,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300623,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300626,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300629,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300630,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300634,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300635,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300637,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300640,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300641,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300643,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300644,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300647,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300648,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300650,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300651,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300652,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300654,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300655,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300656,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300658,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300659,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300661,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300667,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300668,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300669,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300670,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300671,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300675,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300677,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300680,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300681,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300683,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300684,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300687,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300688,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300689,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300690,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300691,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300693,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300694,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300696,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300698,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300700,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300703,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300706,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300707,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300708,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300710,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300711,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300712,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300713,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300715,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300716,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300717,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300718,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300719,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300720,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300721,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300722,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300725,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300726,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300727,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300729,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300730,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300733,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300736,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300740,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300742,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300743,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300745,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300748,1000,1,0.0,0.0,0.0,0.0,0.0
20201027,300749,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300751,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300753,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300756,1000,0,0.0,0.0,0.0,0.0,0.0
20201027,300757,1000,0,0.0,0.0,0.0,0.0,0.0
