DataDate,SecurityID,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,QuotaOnLastTrdDate,DeltaQty
20201023,600359,1000,0,0,0,0
20201023,600365,1000,0,0,0,0
20201023,600375,1000,1,0,0,0
20201023,600381,1000,0,0,0,0
20201023,600385,1000,0,0,0,0
20201023,600397,1000,0,0,0,0
20201023,600416,1000,0,0,0,0
20201023,600418,1000,1,0,0,0
20201023,600421,1000,0,0,0,0
20201023,600425,1000,1,0,0,0
20201023,600433,1000,1,0,0,0
20201023,600438,1000,1,0,0,0
20201023,600448,1000,1,0,0,0
20201023,600462,1000,0,0,0,0
20201023,600468,1000,0,0,0,0
20201023,600478,1000,1,0,0,0
20201023,600481,1000,1,0,0,0
20201023,600488,1000,0,0,0,0
20201023,600493,1000,0,0,0,0
20201023,600496,1000,0,0,0,0
20201023,600505,1000,0,0,0,0
20201023,600506,1000,0,0,0,0
20201023,600518,1000,0,0,0,0
20201023,600520,1000,0,0,0,0
20201023,600529,1000,1,0,0,0
20201023,600532,1000,1,0,0,0
20201023,600537,1000,1,0,0,0
20201023,600538,1000,0,0,0,0
20201023,600540,1000,0,0,0,0
20201023,600555,1000,0,0,0,0
20201023,600559,1000,1,0,0,0
20201023,600561,1000,0,0,0,0
20201023,600568,1000,0,0,0,0
20201023,600573,1000,0,0,0,0
20201023,600579,1000,0,0,0,0
20201023,600586,1000,0,0,0,0
20201023,600589,1000,0,0,0,0
20201023,600610,1000,0,0,0,0
20201023,600617,1000,1,0,0,0
20201023,600634,1000,0,0,0,0
20201023,600638,1000,0,0,0,0
20201023,600662,1000,1,0,0,0
20201023,600666,1000,0,0,0,0
20201023,600671,1000,0,0,0,0
20201023,600676,1000,1,0,0,0
20201023,600684,1000,1,0,0,0
20201023,600687,1000,0,0,0,0
20201023,600695,1000,1,0,0,0
20201023,600702,1000,0,0,0,0
20201023,600706,1000,0,0,0,0
20201023,600712,1000,0,0,0,0
20201023,600715,1000,0,0,0,0
20201023,600719,1000,0,0,0,0
20201023,600723,1000,0,0,0,0
20201023,600726,1000,0,0,0,0
20201023,600734,1000,0,0,0,0
20201023,600738,1000,0,0,0,0
20201023,600753,1000,0,0,0,0
20201023,600764,1000,1,0,0,0
20201023,600766,1000,1,0,0,0
20201023,600767,1000,0,0,0,0
20201023,600771,1000,1,0,0,0
20201023,600774,1000,0,0,0,0
20201023,600778,1000,0,0,0,0
20201023,600785,1000,0,0,0,0
20201023,600791,1000,0,0,0,0
20201023,600817,1000,0,0,0,0
20201023,600818,1000,0,0,0,0
20201023,600822,1000,1,0,0,0
20201023,600836,1000,0,0,0,0
20201023,600844,1000,0,0,0,0
20201023,600856,1000,0,0,0,0
20201023,600861,1000,0,0,0,0
20201023,600865,1000,0,0,0,0
20201023,600870,1000,0,0,0,0
20201023,600876,1000,0,0,0,0
20201023,600883,1000,0,0,0,0
20201023,600889,1000,0,0,0,0
20201023,600890,1000,0,0,0,0
20201023,600896,1000,0,0,0,0
20201023,600898,1000,0,0,0,0
20201023,600976,1000,1,0,0,0
20201023,600978,1000,0,0,0,0
20201023,600986,1000,1,0,0,0
20201023,601038,1000,1,0,0,0
20201023,601099,1000,1,0,0,0
20201023,601113,1000,0,0,0,0
20201023,601127,1000,1,0,0,0
20201023,601208,1000,0,0,0,0
20201023,601216,1000,1,0,0,0
20201023,601218,1000,1,0,0,0
20201023,601339,1000,1,0,0,0
20201023,601366,1000,0,0,0,0
20201023,601388,1000,1,0,0,0
20201023,601595,1000,0,0,0,0
20201023,601599,1000,0,0,0,0
20201023,601633,1000,1,0,0,0
20201023,601677,1000,0,0,0,0
20201023,601700,1000,1,0,0,0
20201023,601777,1000,0,0,0,0
20201023,601798,1000,0,0,0,0
20201023,601858,1000,1,0,0,0
20201023,601865,1000,1,0,0,0
20201023,601878,1000,1,0,0,0
20201023,601882,1000,0,0,0,0
20201023,601908,1000,1,0,0,0
20201023,601952,1000,1,0,0,0
20201023,603013,1000,0,0,0,0
20201023,603021,1000,0,0,0,0
20201023,603022,1000,0,0,0,0
20201023,603026,1000,1,0,0,0
20201023,603028,1000,0,0,0,0
20201023,603029,1000,0,0,0,0
20201023,603031,1000,0,0,0,0
20201023,603063,1000,0,0,0,0
20201023,603067,1000,0,0,0,0
20201023,603069,1000,0,0,0,0
20201023,603076,1000,0,0,0,0
20201023,603080,1000,0,0,0,0
20201023,603083,1000,1,0,0,0
20201023,603089,1000,0,0,0,0
20201023,603099,1000,0,0,0,0
20201023,603101,1000,0,0,0,0
20201023,603103,1000,0,0,0,0
20201023,603110,1000,0,0,0,0
20201023,603115,1000,0,0,0,0
20201023,603116,1000,0,0,0,0
20201023,603128,1000,1,0,0,0
20201023,603131,1000,0,0,0,0
20201023,603133,1000,0,0,0,0
20201023,603157,1000,0,0,0,0
20201023,603161,1000,0,0,0,0
20201023,603168,1000,0,0,0,0
20201023,603178,1000,0,0,0,0
20201023,603181,1000,0,0,0,0
20201023,603185,1000,0,0,0,0
20201023,603196,1000,0,0,0,0
20201023,603208,1000,0,0,0,0
20201023,603214,1000,0,0,0,0
20201023,603223,1000,0,0,0,0
20201023,603226,1000,0,0,0,0
20201023,603227,1000,0,0,0,0
20201023,603229,1000,0,0,0,0
20201023,603268,1000,0,0,0,0
20201023,603277,1000,0,0,0,0
20201023,603289,1000,0,0,0,0
20201023,603311,1000,0,0,0,0
20201023,603318,1000,1,0,0,0
20201023,603326,1000,0,0,0,0
20201023,603330,1000,0,0,0,0
20201023,603332,1000,0,0,0,0
20201023,603337,1000,0,0,0,0
20201023,603360,1000,0,0,0,0
20201023,603363,1000,1,0,0,0
20201023,603378,1000,0,0,0,0
20201023,603380,1000,0,0,0,0
20201023,603393,1000,1,0,0,0
20201023,603398,1000,0,0,0,0
20201023,603399,1000,1,0,0,0
20201023,603444,1000,1,16000,0,1000
20201023,603486,1000,0,0,0,0
20201023,603499,1000,0,0,0,0
20201023,603518,1000,0,0,0,0
20201023,603520,1000,0,0,0,0
20201023,603528,1000,0,0,0,0
20201023,603535,1000,0,0,0,0
20201023,603536,1000,0,0,0,0
20201023,603555,1000,0,0,0,0
20201023,603557,1000,0,0,0,0
20201023,603558,1000,0,0,0,0
20201023,603598,1000,0,0,0,0
20201023,603600,1000,0,0,0,0
20201023,603602,1000,1,0,0,0
20201023,603607,1000,0,0,0,0
20201023,603615,1000,0,0,0,0
20201023,603628,1000,0,0,0,0
20201023,603629,1000,0,0,0,0
20201023,603655,1000,0,0,0,0
20201023,603657,1000,0,0,0,0
20201023,603663,1000,0,0,0,0
20201023,603665,1000,0,0,0,0
20201023,603685,1000,0,0,0,0
20201023,603696,1000,1,0,0,0
20201023,603703,1000,0,0,0,0
20201023,603718,1000,1,0,0,0
20201023,603758,1000,0,0,0,0
20201023,603767,1000,0,0,0,0
20201023,603768,1000,0,0,0,0
20201023,603778,1000,0,0,0,0
20201023,603779,1000,0,0,0,0
20201023,603787,1000,0,0,0,0
20201023,603788,1000,0,0,0,0
20201023,603790,1000,0,0,0,0
20201023,603806,1000,1,0,0,0
20201023,603808,1000,0,0,0,0
20201023,603809,1000,0,0,0,0
20201023,603813,1000,0,0,0,0
20201023,603815,1000,0,0,0,0
20201023,603818,1000,0,0,0,0
20201023,603819,1000,0,0,0,0
20201023,603826,1000,0,0,0,0
20201023,603828,1000,0,0,0,0
20201023,603838,1000,0,0,0,0
20201023,603877,1000,0,0,0,0
20201023,603879,1000,0,0,0,0
20201023,603880,1000,0,0,0,0
20201023,603886,1000,0,0,0,0
20201023,603919,1000,1,0,0,0
20201023,603922,1000,0,0,0,0
20201023,603955,1000,0,0,0,0
20201023,603958,1000,0,0,0,0
20201023,603959,1000,1,0,0,0
20201023,603970,1000,0,0,0,0
20201023,603976,1000,0,0,0,0
20201023,603977,1000,0,0,0,0
20201023,603982,1000,0,0,0,0
20201023,603985,1000,0,0,0,0
20201023,603991,1000,0,0,0,0
20201023,603996,1000,0,0,0,0
20201023,603997,1000,0,0,0,0
20201023,2241,0,1,0,100,-100
20201023,990,0,1,69900,100,-100
